"Index Num","Country of Origin","Country of Origin-ISO2","Asylum Data",Year,Age,Sex,"Country of Asylum"
378,Afghanistan,AF,90,2013,"From 16 to 17 years",Females,Total
379,Afghanistan,AF,140,2014,"From 16 to 17 years",Females,Total
380,Afghanistan,AF,585,2015,"From 16 to 17 years",Females,Total
381,Afghanistan,AF,400,2016,"From 16 to 17 years",Females,Total
382,Afghanistan,AF,145,2017,"From 16 to 17 years",Females,Total
383,Afghanistan,AF,80,2018,"From 16 to 17 years",Females,Total
384,Afghanistan,AF,110,2019,"From 16 to 17 years",Females,Total
385,Afghanistan,AF,5,2008,"From 16 to 17 years",Females,"United Kingdom"
386,Afghanistan,AF,5,2010,"From 16 to 17 years",Females,"United Kingdom"
387,Afghanistan,AF,5,2016,"From 16 to 17 years",Females,"United Kingdom"
388,Afghanistan,AF,5,2019,"From 16 to 17 years",Females,"United Kingdom"
389,Afghanistan,AF,5,2008,"Less than 14 years",Females,Austria
390,Afghanistan,AF,5,2009,"Less than 14 years",Females,Austria
391,Afghanistan,AF,5,2011,"Less than 14 years",Females,Austria
392,Afghanistan,AF,15,2012,"Less than 14 years",Females,Austria
393,Afghanistan,AF,5,2013,"Less than 14 years",Females,Austria
394,Afghanistan,AF,5,2014,"Less than 14 years",Females,Austria
395,Afghanistan,AF,60,2015,"Less than 14 years",Females,Austria
396,Afghanistan,AF,15,2016,"Less than 14 years",Females,Austria
397,Afghanistan,AF,5,2017,"Less than 14 years",Females,Austria
398,Afghanistan,AF,5,2018,"Less than 14 years",Females,Austria
399,Afghanistan,AF,5,2019,"Less than 14 years",Females,Austria
400,Afghanistan,AF,10,2011,"Less than 14 years",Females,Belgium
401,Afghanistan,AF,5,2012,"Less than 14 years",Females,Belgium
402,Afghanistan,AF,5,2013,"Less than 14 years",Females,Belgium
403,Afghanistan,AF,5,2015,"Less than 14 years",Females,Belgium
404,Afghanistan,AF,5,2017,"Less than 14 years",Females,Belgium
405,Afghanistan,AF,5,2018,"Less than 14 years",Females,Belgium
406,Afghanistan,AF,5,2019,"Less than 14 years",Females,Belgium
407,Afghanistan,AF,5,2016,"Less than 14 years",Females,Bulgaria
408,Afghanistan,AF,5,2011,"Less than 14 years",Females,Switzerland
409,Afghanistan,AF,15,2015,"Less than 14 years",Females,Switzerland
410,Afghanistan,AF,10,2016,"Less than 14 years",Females,Switzerland
411,Afghanistan,AF,10,2017,"Less than 14 years",Females,Switzerland
412,Afghanistan,AF,5,2018,"Less than 14 years",Females,Switzerland
413,Afghanistan,AF,5,2019,"Less than 14 years",Females,Switzerland
414,Afghanistan,AF,15,2009,"Less than 14 years",Females,"Germany (until 1990 former territory of the FRG)"
415,Afghanistan,AF,15,2010,"Less than 14 years",Females,"Germany (until 1990 former territory of the FRG)"
416,Afghanistan,AF,30,2011,"Less than 14 years",Females,"Germany (until 1990 former territory of the FRG)"
417,Afghanistan,AF,40,2012,"Less than 14 years",Females,"Germany (until 1990 former territory of the FRG)"
418,Afghanistan,AF,15,2013,"Less than 14 years",Females,"Germany (until 1990 former territory of the FRG)"
419,Afghanistan,AF,5,2014,"Less than 14 years",Females,"Germany (until 1990 former territory of the FRG)"
420,Afghanistan,AF,55,2015,"Less than 14 years",Females,"Germany (until 1990 former territory of the FRG)"
421,Afghanistan,AF,90,2016,"Less than 14 years",Females,"Germany (until 1990 former territory of the FRG)"
422,Afghanistan,AF,40,2017,"Less than 14 years",Females,"Germany (until 1990 former territory of the FRG)"
423,Afghanistan,AF,30,2018,"Less than 14 years",Females,"Germany (until 1990 former territory of the FRG)"
424,Afghanistan,AF,20,2019,"Less than 14 years",Females,"Germany (until 1990 former territory of the FRG)"
425,Afghanistan,AF,5,2011,"Less than 14 years",Females,Denmark
426,Afghanistan,AF,5,2016,"Less than 14 years",Females,Denmark
427,Afghanistan,AF,5,2008,"Less than 14 years",Females,Greece
428,Afghanistan,AF,5,2013,"Less than 14 years",Females,Greece
429,Afghanistan,AF,10,2014,"Less than 14 years",Females,Greece
430,Afghanistan,AF,15,2016,"Less than 14 years",Females,Greece
431,Afghanistan,AF,5,2017,"Less than 14 years",Females,Greece
432,Afghanistan,AF,5,2018,"Less than 14 years",Females,Greece
433,Afghanistan,AF,15,2019,"Less than 14 years",Females,Greece
434,Afghanistan,AF,15,2008,"Less than 14 years",Females,"European Union - 27 countries (from 2020)"
435,Afghanistan,AF,25,2009,"Less than 14 years",Females,"European Union - 27 countries (from 2020)"
436,Afghanistan,AF,30,2010,"Less than 14 years",Females,"European Union - 27 countries (from 2020)"
437,Afghanistan,AF,75,2011,"Less than 14 years",Females,"European Union - 27 countries (from 2020)"
438,Afghanistan,AF,105,2012,"Less than 14 years",Females,"European Union - 27 countries (from 2020)"
439,Afghanistan,AF,55,2013,"Less than 14 years",Females,"European Union - 27 countries (from 2020)"
440,Afghanistan,AF,55,2014,"Less than 14 years",Females,"European Union - 27 countries (from 2020)"
441,Afghanistan,AF,565,2015,"Less than 14 years",Females,"European Union - 27 countries (from 2020)"
442,Afghanistan,AF,180,2016,"Less than 14 years",Females,"European Union - 27 countries (from 2020)"
443,Afghanistan,AF,65,2017,"Less than 14 years",Females,"European Union - 27 countries (from 2020)"
444,Afghanistan,AF,55,2018,"Less than 14 years",Females,"European Union - 27 countries (from 2020)"
445,Afghanistan,AF,60,2019,"Less than 14 years",Females,"European Union - 27 countries (from 2020)"
446,Afghanistan,AF,15,2008,"Less than 14 years",Females,"European Union - 28 countries (2013-2020)"
447,Afghanistan,AF,25,2009,"Less than 14 years",Females,"European Union - 28 countries (2013-2020)"
448,Afghanistan,AF,30,2010,"Less than 14 years",Females,"European Union - 28 countries (2013-2020)"
449,Afghanistan,AF,75,2011,"Less than 14 years",Females,"European Union - 28 countries (2013-2020)"
450,Afghanistan,AF,105,2012,"Less than 14 years",Females,"European Union - 28 countries (2013-2020)"
451,Afghanistan,AF,55,2013,"Less than 14 years",Females,"European Union - 28 countries (2013-2020)"
452,Afghanistan,AF,55,2014,"Less than 14 years",Females,"European Union - 28 countries (2013-2020)"
453,Afghanistan,AF,565,2015,"Less than 14 years",Females,"European Union - 28 countries (2013-2020)"
454,Afghanistan,AF,180,2016,"Less than 14 years",Females,"European Union - 28 countries (2013-2020)"
455,Afghanistan,AF,65,2017,"Less than 14 years",Females,"European Union - 28 countries (2013-2020)"
456,Afghanistan,AF,55,2018,"Less than 14 years",Females,"European Union - 28 countries (2013-2020)"
457,Afghanistan,AF,65,2019,"Less than 14 years",Females,"European Union - 28 countries (2013-2020)"
458,Afghanistan,AF,5,2010,"Less than 14 years",Females,Finland
459,Afghanistan,AF,15,2015,"Less than 14 years",Females,Finland
460,Afghanistan,AF,20,2016,"Less than 14 years",Females,Finland
461,Afghanistan,AF,5,2016,"Less than 14 years",Females,France
462,Afghanistan,AF,5,2012,"Less than 14 years",Females,Hungary
463,Afghanistan,AF,285,2015,"Less than 14 years",Females,Hungary
464,Afghanistan,AF,5,2009,"Less than 14 years",Females,Netherlands
465,Afghanistan,AF,5,2011,"Less than 14 years",Females,Netherlands
466,Afghanistan,AF,10,2012,"Less than 14 years",Females,Netherlands
467,Afghanistan,AF,5,2015,"Less than 14 years",Females,Netherlands
468,Afghanistan,AF,10,2016,"Less than 14 years",Females,Netherlands
469,Afghanistan,AF,5,2017,"Less than 14 years",Females,Netherlands
470,Afghanistan,AF,5,2018,"Less than 14 years",Females,Netherlands
471,Afghanistan,AF,5,2012,"Less than 14 years",Females,Norway
472,Afghanistan,AF,10,2015,"Less than 14 years",Females,Norway
473,Afghanistan,AF,5,2018,"Less than 14 years",Females,Poland
474,Afghanistan,AF,5,2010,"Less than 14 years",Females,Sweden
475,Afghanistan,AF,25,2011,"Less than 14 years",Females,Sweden
476,Afghanistan,AF,30,2012,"Less than 14 years",Females,Sweden
477,Afghanistan,AF,25,2013,"Less than 14 years",Females,Sweden
478,Afghanistan,AF,30,2014,"Less than 14 years",Females,Sweden
479,Afghanistan,AF,135,2015,"Less than 14 years",Females,Sweden
480,Afghanistan,AF,20,2016,"Less than 14 years",Females,Sweden
481,Afghanistan,AF,10,2017,"Less than 14 years",Females,Sweden
482,Afghanistan,AF,5,2018,"Less than 14 years",Females,Sweden
483,Afghanistan,AF,10,2019,"Less than 14 years",Females,Sweden
484,Afghanistan,AF,15,2008,"Less than 14 years",Females,Total
485,Afghanistan,AF,25,2009,"Less than 14 years",Females,Total
486,Afghanistan,AF,30,2010,"Less than 14 years",Females,Total
487,Afghanistan,AF,75,2011,"Less than 14 years",Females,Total
488,Afghanistan,AF,105,2012,"Less than 14 years",Females,Total
489,Afghanistan,AF,55,2013,"Less than 14 years",Females,Total
490,Afghanistan,AF,55,2014,"Less than 14 years",Females,Total
491,Afghanistan,AF,565,2015,"Less than 14 years",Females,Total
492,Afghanistan,AF,190,2016,"Less than 14 years",Females,Total
493,Afghanistan,AF,75,2017,"Less than 14 years",Females,Total
494,Afghanistan,AF,60,2018,"Less than 14 years",Females,Total
495,Afghanistan,AF,70,2019,"Less than 14 years",Females,Total
496,Afghanistan,AF,5,2011,"Less than 14 years",Females,"United Kingdom"
497,Afghanistan,AF,210,2008,Total,Males,Austria
498,Afghanistan,AF,420,2009,Total,Males,Austria
499,Afghanistan,AF,255,2010,Total,Males,Austria
500,Afghanistan,AF,660,2011,Total,Males,Austria
501,Afghanistan,AF,865,2012,Total,Males,Austria
502,Afghanistan,AF,385,2013,Total,Males,Austria
503,Afghanistan,AF,1175,2014,Total,Males,Austria
504,Afghanistan,AF,5460,2015,Total,Males,Austria
505,Afghanistan,AF,2380,2016,Total,Males,Austria
506,Afghanistan,AF,675,2017,Total,Males,Austria
507,Afghanistan,AF,150,2018,Total,Males,Austria
508,Afghanistan,AF,635,2019,Total,Males,Austria
509,Afghanistan,AF,105,2008,Total,Males,Belgium
510,Afghanistan,AF,225,2009,Total,Males,Belgium
511,Afghanistan,AF,215,2010,Total,Males,Belgium
512,Afghanistan,AF,555,2011,Total,Males,Belgium
513,Afghanistan,AF,410,2012,Total,Males,Belgium
514,Afghanistan,AF,100,2013,Total,Males,Belgium
515,Afghanistan,AF,110,2014,Total,Males,Belgium
516,Afghanistan,AF,1495,2015,Total,Males,Belgium
517,Afghanistan,AF,530,2016,Total,Males,Belgium
518,Afghanistan,AF,295,2017,Total,Males,Belgium
519,Afghanistan,AF,250,2018,Total,Males,Belgium
520,Afghanistan,AF,640,2019,Total,Males,Belgium
521,Afghanistan,AF,5,2008,Total,Males,Bulgaria
522,Afghanistan,AF,5,2009,Total,Males,Bulgaria
523,Afghanistan,AF,10,2010,Total,Males,Bulgaria
524,Afghanistan,AF,10,2011,Total,Males,Bulgaria
525,Afghanistan,AF,25,2012,Total,Males,Bulgaria
526,Afghanistan,AF,35,2013,Total,Males,Bulgaria
527,Afghanistan,AF,695,2014,Total,Males,Bulgaria
528,Afghanistan,AF,935,2015,Total,Males,Bulgaria
529,Afghanistan,AF,2025,2016,Total,Males,Bulgaria
530,Afghanistan,AF,280,2017,Total,Males,Bulgaria
531,Afghanistan,AF,365,2018,Total,Males,Bulgaria
532,Afghanistan,AF,410,2019,Total,Males,Bulgaria
533,Afghanistan,AF,20,2008,Total,Males,Switzerland
534,Afghanistan,AF,35,2009,Total,Males,Switzerland
535,Afghanistan,AF,45,2010,Total,Males,Switzerland
536,Afghanistan,AF,40,2011,Total,Males,Switzerland
537,Afghanistan,AF,55,2012,Total,Males,Switzerland
538,Afghanistan,AF,40,2013,Total,Males,Switzerland
539,Afghanistan,AF,45,2014,Total,Males,Switzerland
540,Afghanistan,AF,865,2015,Total,Males,Switzerland
541,Afghanistan,AF,310,2016,Total,Males,Switzerland
542,Afghanistan,AF,125,2017,Total,Males,Switzerland
543,Afghanistan,AF,90,2018,Total,Males,Switzerland
544,Afghanistan,AF,190,2019,Total,Males,Switzerland
545,Afghanistan,AF,10,2010,Total,Males,Cyprus
546,Afghanistan,AF,5,2011,Total,Males,Czechia
547,Afghanistan,AF,5,2015,Total,Males,Czechia
548,Afghanistan,AF,5,2019,Total,Males,Czechia
549,Afghanistan,AF,60,2008,Total,Males,"Germany (until 1990 former territory of the FRG)"
550,Afghanistan,AF,380,2009,Total,Males,"Germany (until 1990 former territory of the FRG)"
551,Afghanistan,AF,735,2010,Total,Males,"Germany (until 1990 former territory of the FRG)"
552,Afghanistan,AF,955,2011,Total,Males,"Germany (until 1990 former territory of the FRG)"
553,Afghanistan,AF,855,2012,Total,Males,"Germany (until 1990 former territory of the FRG)"
554,Afghanistan,AF,635,2013,Total,Males,"Germany (until 1990 former territory of the FRG)"
555,Afghanistan,AF,985,2014,Total,Males,"Germany (until 1990 former territory of the FRG)"
556,Afghanistan,AF,7225,2015,Total,Males,"Germany (until 1990 former territory of the FRG)"
557,Afghanistan,AF,14120,2016,Total,Males,"Germany (until 1990 former territory of the FRG)"
558,Afghanistan,AF,2060,2017,Total,Males,"Germany (until 1990 former territory of the FRG)"
559,Afghanistan,AF,645,2018,Total,Males,"Germany (until 1990 former territory of the FRG)"
560,Afghanistan,AF,420,2019,Total,Males,"Germany (until 1990 former territory of the FRG)"
561,Afghanistan,AF,370,2009,Total,Males,Denmark
562,Afghanistan,AF,285,2010,Total,Males,Denmark
563,Afghanistan,AF,160,2011,Total,Males,Denmark
564,Afghanistan,AF,110,2012,Total,Males,Denmark
565,Afghanistan,AF,55,2013,Total,Males,Denmark
566,Afghanistan,AF,55,2014,Total,Males,Denmark
567,Afghanistan,AF,805,2015,Total,Males,Denmark
568,Afghanistan,AF,500,2016,Total,Males,Denmark
569,Afghanistan,AF,55,2017,Total,Males,Denmark
570,Afghanistan,AF,20,2018,Total,Males,Denmark
571,Afghanistan,AF,25,2019,Total,Males,Denmark
572,Afghanistan,AF,90,2008,Total,Males,Greece
573,Afghanistan,AF,10,2009,Total,Males,Greece
574,Afghanistan,AF,20,2010,Total,Males,Greece
575,Afghanistan,AF,15,2011,Total,Males,Greece
576,Afghanistan,AF,25,2012,Total,Males,Greece
577,Afghanistan,AF,170,2013,Total,Males,Greece
578,Afghanistan,AF,165,2014,Total,Males,Greece
579,Afghanistan,AF,130,2015,Total,Males,Greece
580,Afghanistan,AF,385,2016,Total,Males,Greece
581,Afghanistan,AF,490,2017,Total,Males,Greece
582,Afghanistan,AF,760,2018,Total,Males,Greece
583,Afghanistan,AF,1150,2019,Total,Males,Greece
584,Afghanistan,AF,5,2015,Total,Males,Spain
585,Afghanistan,AF,5,2018,Total,Males,Spain
586,Afghanistan,AF,1225,2008,Total,Males,"European Union - 27 countries (from 2020)"
587,Afghanistan,AF,2945,2009,Total,Males,"European Union - 27 countries (from 2020)"
588,Afghanistan,AF,3250,2010,Total,Males,"European Union - 27 countries (from 2020)"
589,Afghanistan,AF,4525,2011,Total,Males,"European Union - 27 countries (from 2020)"
590,Afghanistan,AF,4630,2012,Total,Males,"European Union - 27 countries (from 2020)"
591,Afghanistan,AF,2970,2013,Total,Males,"European Union - 27 countries (from 2020)"
592,Afghanistan,AF,5335,2014,Total,Males,"European Union - 27 countries (from 2020)"
593,Afghanistan,AF,44915,2015,Total,Males,"European Union - 27 countries (from 2020)"
594,Afghanistan,AF,22130,2016,Total,Males,"European Union - 27 countries (from 2020)"
595,Afghanistan,AF,4885,2017,Total,Males,"European Union - 27 countries (from 2020)"
596,Afghanistan,AF,2815,2018,Total,Males,"European Union - 27 countries (from 2020)"
597,Afghanistan,AF,3775,2019,Total,Males,"European Union - 27 countries (from 2020)"
598,Afghanistan,AF,3015,2008,Total,Males,"European Union - 28 countries (2013-2020)"
599,Afghanistan,AF,4460,2009,Total,Males,"European Union - 28 countries (2013-2020)"
600,Afghanistan,AF,3785,2010,Total,Males,"European Union - 28 countries (2013-2020)"
601,Afghanistan,AF,4935,2011,Total,Males,"European Union - 28 countries (2013-2020)"
602,Afghanistan,AF,4865,2012,Total,Males,"European Union - 28 countries (2013-2020)"
603,Afghanistan,AF,3120,2013,Total,Males,"European Union - 28 countries (2013-2020)"
604,Afghanistan,AF,5510,2014,Total,Males,"European Union - 28 countries (2013-2020)"
605,Afghanistan,AF,45610,2015,Total,Males,"European Union - 28 countries (2013-2020)"
606,Afghanistan,AF,22865,2016,Total,Males,"European Union - 28 countries (2013-2020)"
607,Afghanistan,AF,5095,2017,Total,Males,"European Union - 28 countries (2013-2020)"
608,Afghanistan,AF,3035,2018,Total,Males,"European Union - 28 countries (2013-2020)"
609,Afghanistan,AF,4195,2019,Total,Males,"European Union - 28 countries (2013-2020)"
610,Afghanistan,AF,60,2008,Total,Males,Finland
611,Afghanistan,AF,80,2009,Total,Males,Finland
612,Afghanistan,AF,40,2010,Total,Males,Finland
613,Afghanistan,AF,25,2011,Total,Males,Finland
614,Afghanistan,AF,35,2012,Total,Males,Finland
615,Afghanistan,AF,20,2013,Total,Males,Finland
616,Afghanistan,AF,5,2014,Total,Males,Finland
617,Afghanistan,AF,1690,2015,Total,Males,Finland
618,Afghanistan,AF,80,2016,Total,Males,Finland
619,Afghanistan,AF,25,2017,Total,Males,Finland
620,Afghanistan,AF,10,2018,Total,Males,Finland
621,Afghanistan,AF,10,2019,Total,Males,Finland
622,Afghanistan,AF,15,2008,Total,Males,France
623,Afghanistan,AF,40,2009,Total,Males,France
624,Afghanistan,AF,75,2010,Total,Males,France
625,Afghanistan,AF,80,2011,Total,Males,France
626,Afghanistan,AF,40,2012,Total,Males,France
627,Afghanistan,AF,25,2013,Total,Males,France
628,Afghanistan,AF,25,2014,Total,Males,France
629,Afghanistan,AF,45,2015,Total,Males,France
630,Afghanistan,AF,125,2016,Total,Males,France
631,Afghanistan,AF,175,2017,Total,Males,France
632,Afghanistan,AF,250,2018,Total,Males,France
633,Afghanistan,AF,35,2012,Total,Males,Croatia
634,Afghanistan,AF,30,2013,Total,Males,Croatia
635,Afghanistan,AF,5,2014,Total,Males,Croatia
636,Afghanistan,AF,125,2016,Total,Males,Croatia
637,Afghanistan,AF,25,2017,Total,Males,Croatia
638,Afghanistan,AF,10,2018,Total,Males,Croatia
639,Afghanistan,AF,10,2019,Total,Males,Croatia
640,Afghanistan,AF,15,2008,Total,Males,Hungary
641,Afghanistan,AF,195,2009,Total,Males,Hungary
642,Afghanistan,AF,85,2010,Total,Males,Hungary
643,Afghanistan,AF,25,2011,Total,Males,Hungary
644,Afghanistan,AF,120,2012,Total,Males,Hungary
645,Afghanistan,AF,210,2013,Total,Males,Hungary
646,Afghanistan,AF,465,2014,Total,Males,Hungary
647,Afghanistan,AF,4505,2015,Total,Males,Hungary
648,Afghanistan,AF,850,2016,Total,Males,Hungary
649,Afghanistan,AF,180,2017,Total,Males,Hungary
650,Afghanistan,AF,25,2018,Total,Males,Hungary
651,Afghanistan,AF,5,2009,Total,Males,Ireland
652,Afghanistan,AF,5,2011,Total,Males,Ireland
653,Afghanistan,AF,10,2015,Total,Males,Ireland
654,Afghanistan,AF,10,2016,Total,Males,Ireland
655,Afghanistan,AF,5,2017,Total,Males,Ireland
656,Afghanistan,AF,200,2008,Total,Males,Italy
657,Afghanistan,AF,90,2009,Total,Males,Italy
658,Afghanistan,AF,125,2010,Total,Males,Italy
659,Afghanistan,AF,125,2011,Total,Males,Italy
660,Afghanistan,AF,115,2012,Total,Males,Italy
661,Afghanistan,AF,70,2013,Total,Males,Italy
662,Afghanistan,AF,45,2014,Total,Males,Italy
663,Afghanistan,AF,55,2015,Total,Males,Italy
664,Afghanistan,AF,45,2016,Total,Males,Italy
665,Afghanistan,AF,50,2017,Total,Males,Italy
666,Afghanistan,AF,60,2018,Total,Males,Italy
667,Afghanistan,AF,40,2019,Total,Males,Italy
668,Afghanistan,AF,5,2015,Total,Males,Liechtenstein
669,Afghanistan,AF,5,2010,Total,Males,Lithuania
670,Afghanistan,AF,10,2011,Total,Males,Lithuania
